"","id","player_fifa_api_id","player_api_id","overall_rating","potential","preferred_foot","attacking_work_rate","defensive_work_rate","crossing","finishing","heading_accuracy","short_passing","volleys","dribbling","curve","free_kick_accuracy","long_passing","ball_control","acceleration","sprint_speed","agility","reactions","balance","shot_power","jumping","stamina","strength","long_shots","aggression","interceptions","positioning","vision","penalties","marking","standing_tackle","sliding_tackle","gk_diving","gk_handling","gk_kicking","gk_positioning","gk_reflexes","EMC$class"
"5662",8435,222982,605848,62,84,"right","medium","medium",53,48,53,69,34,62,64,42,60,66,62,61,60,59,51,59,62,68,65,53,58,54,57,60,50,60,60,62,12,5,7,9,7,1
"5663",11021,199779,212915,74,79,"right","medium","medium",48,28,78,72,22,52,26,30,64,61,62,51,59,74,61,60,59,75,81,33,75,75,55,49,41,74,73,73,5,13,7,8,8,1
"5664",11022,199779,212915,74,79,"right","medium","medium",48,28,78,72,22,52,26,30,64,61,62,51,59,74,61,60,59,75,81,33,75,75,56,49,41,74,73,73,5,13,7,8,8,1
"5665",11023,199779,212915,72,79,"right","medium","medium",48,30,78,70,22,58,26,30,64,69,62,49,57,69,60,60,54,69,79,33,73,69,49,53,41,72,74,68,5,13,7,8,8,1
"5666",11024,199779,212915,69,79,"right","medium","medium",48,30,78,70,22,58,26,30,64,69,62,49,57,69,60,60,54,69,79,33,73,69,49,53,41,72,74,68,5,13,7,8,8,1
"5667",11025,199779,212915,69,79,"right","medium","medium",48,30,78,70,22,58,26,30,64,69,62,49,57,69,60,60,54,69,79,33,73,69,49,53,41,72,74,68,5,13,7,8,8,1
"5668",11026,199779,212915,69,79,"right","medium","medium",48,30,78,70,22,58,26,30,64,69,62,49,57,69,60,60,54,69,78,33,73,69,49,53,41,72,74,68,5,13,7,8,8,1
"5669",11027,199779,212915,68,79,"right","medium","medium",48,30,78,70,22,58,26,30,64,69,62,49,57,68,60,60,54,69,78,33,68,68,49,53,41,71,73,67,5,13,7,8,8,1
"5670",11028,199779,212915,68,79,"right","medium","medium",46,30,71,70,22,58,26,30,64,68,62,49,57,68,60,57,53,69,77,33,68,67,49,53,41,71,74,67,5,13,7,8,8,1
"5671",11029,199779,212915,67,79,"right","medium","medium",46,24,71,67,22,58,26,30,63,64,62,49,57,68,60,55,53,66,77,33,67,66,49,53,43,71,73,65,5,13,7,8,8,1
"5672",11030,199779,212915,66,79,"right","medium","medium",46,24,70,66,20,57,25,30,61,61,62,49,57,67,60,53,53,66,77,32,66,65,49,52,43,71,72,65,5,13,7,8,8,1
"5673",11031,199779,212915,66,79,"right","medium","medium",45,22,68,64,17,55,24,29,56,58,62,49,57,66,60,51,53,66,76,31,65,63,49,51,42,70,69,63,5,13,7,8,8,1
"5674",11032,199779,212915,66,79,"right","medium","medium",45,22,68,64,17,55,24,29,56,58,62,49,57,66,60,51,53,66,76,31,65,63,49,51,42,70,69,63,5,13,7,8,8,1
"5675",11033,199779,212915,62,78,"right","medium","medium",27,14,65,55,14,32,30,20,38,54,62,49,57,60,47,32,53,66,76,18,51,62,21,40,30,62,66,59,5,13,7,8,8,1
"5676",11034,199779,212915,59,72,"right","medium","medium",27,14,63,47,14,32,30,20,38,50,62,49,61,54,47,32,50,66,73,18,49,56,21,40,30,60,64,58,5,13,7,8,8,1
"5677",11867,123611,24443,69,69,"left","medium","medium",64,34,69,59,47,44,39,35,55,49,62,55,63,66,58,63,78,66,76,48,72,73,52,37,46,68,70,66,4,9,7,9,5,1
"5678",11868,123611,24443,69,69,"left","medium","medium",64,34,69,59,47,44,39,35,55,49,62,55,63,66,58,63,78,66,76,48,72,73,52,37,46,68,70,66,4,9,7,9,5,1
"5679",11869,123611,24443,69,69,"left","medium","medium",64,34,69,59,47,44,39,35,55,49,62,55,63,66,58,63,78,66,76,48,72,73,52,37,46,68,70,66,4,9,7,9,5,1
"5680",11870,123611,24443,69,69,"left","medium","medium",64,34,69,59,47,44,39,35,55,49,62,55,63,66,58,63,78,66,76,48,72,73,52,37,46,68,70,66,4,9,7,9,5,1
"5681",11871,123611,24443,69,69,"left","medium","medium",64,34,69,59,47,44,39,35,55,49,62,55,63,66,58,63,78,66,76,48,72,73,52,37,46,68,70,66,4,9,7,9,5,1
"5682",11872,123611,24443,69,69,"left","medium","medium",64,34,69,59,47,44,39,35,55,49,62,55,63,66,58,63,78,66,76,48,72,73,52,37,46,68,70,66,4,9,7,9,5,1
"5683",11873,123611,24443,69,69,"left","medium","medium",64,34,69,59,47,44,39,35,55,49,62,55,61,66,57,63,75,65,76,48,72,70,52,37,46,68,70,66,4,9,7,9,5,1
"5684",19644,170786,25863,55,63,"right","medium","medium",58,40,44,57,41,49,40,54,51,60,62,65,58,61,69,66,67,68,62,47,51,51,50,44,54,52,56,45,10,12,7,10,7,1
"5685",6099,198117,39470,62,75,"right","medium","medium",25,24,62,50,36,34,32,46,50,50,62,60,51,55,68,60,66,66,70,49,60,65,30,55,42,65,65,62,13,15,6,8,5,1
"5686",6100,198117,39470,62,75,"right","medium","medium",25,24,62,50,36,34,32,46,50,50,62,60,51,55,68,60,66,66,70,49,60,65,30,55,42,65,65,62,13,15,6,8,5,1
"5687",21683,134787,33657,72,75,"right","medium","medium",56,83,75,62,68,46,43,43,47,67,62,66,58,75,81,83,77,83,84,64,86,48,81,67,71,27,53,49,9,8,5,13,6,4
"5688",13627,30697,39223,70,76,"left","low","medium",22,22,77,71,17,54,22,22,66,68,62,66,68,64,81,22,81,66,74,22,68,67,63,53,66,72,71,66,15,22,66,22,22,2
"5689",13621,30697,39223,69,70,"right","low","medium",19,17,74,65,17,53,22,22,61,61,62,64,64,61,58,22,58,62,81,16,74,68,11,43,14,71,70,64,6,15,14,14,6,1
"5690",8898,212469,420224,69,79,"right","low","medium",43,24,67,69,30,53,32,29,64,61,62,59,53,66,54,49,54,79,81,38,78,73,43,46,33,71,75,67,8,12,13,12,5,1
"5691",8899,212469,420224,69,77,"right","low","medium",43,24,67,69,30,53,32,29,64,61,62,59,53,66,54,49,54,79,81,38,78,73,43,46,33,71,75,67,8,12,13,12,5,1
"5692",8900,212469,420224,68,74,"right","low","medium",43,24,67,69,30,53,32,29,64,61,62,59,53,66,54,49,54,79,81,38,78,69,43,46,33,71,70,67,8,12,13,12,5,1
"5693",8901,212469,420224,67,72,"right","low","medium",39,24,67,68,30,48,23,29,63,59,62,59,53,66,54,49,54,79,81,35,78,68,35,46,33,71,68,66,8,12,13,12,5,1
"5694",8902,212469,420224,66,71,"right","low","medium",39,24,65,68,30,48,23,29,61,59,62,59,53,66,54,49,54,74,78,35,78,67,30,46,33,69,66,64,8,12,13,12,5,1
"5695",8903,212469,420224,66,69,"right","low","medium",39,24,65,68,30,48,23,29,61,59,62,59,53,66,54,49,54,74,78,35,78,67,30,46,33,69,66,64,8,12,13,12,5,1
"5696",11994,7763,30731,85,85,"right","low","medium",83,62,51,92,71,79,87,90,94,93,62,55,69,87,81,80,33,69,65,84,60,67,60,94,84,45,65,55,6,5,10,9,8,4
"5697",11995,7763,30731,85,85,"right","low","medium",83,62,51,92,71,79,87,90,94,93,62,55,69,87,81,74,33,69,65,84,60,67,60,94,84,45,65,55,6,5,10,9,8,4
"5698",2242,5440,26136,77,78,"right","low","medium",44,34,77,62,29,50,47,43,68,68,62,65,63,69,73,57,82,80,86,39,85,83,26,63,35,80,78,72,14,12,6,13,15,1
"5699",2243,5440,26136,75,77,"right","low","medium",44,34,77,60,29,50,47,43,55,68,62,65,63,69,73,57,80,80,86,39,85,83,56,63,35,73,77,67,14,12,6,13,15,1
"5700",6047,139572,39145,62,69,"right","high","medium",59,52,46,64,61,69,57,55,62,68,62,67,71,64,42,58,63,67,47,60,54,62,55,64,63,23,39,24,15,23,62,23,23,2
"5701",6048,139572,39145,62,69,"right","high","medium",59,52,46,64,61,69,57,55,62,68,62,67,71,64,42,58,63,67,47,60,54,62,55,64,63,23,39,24,15,23,62,23,23,2
"5702",6049,139572,39145,64,69,"right","high","medium",59,52,46,64,61,69,57,55,62,68,62,67,71,64,42,58,63,67,47,60,54,62,55,64,63,23,39,24,15,23,62,23,23,2
"5703",15275,173155,39738,59,64,"left","high","medium",61,49,51,52,50,62,59,39,58,60,62,62,70,60,77,56,72,60,61,58,59,58,56,68,55,60,61,62,11,23,58,23,23,2
"5704",15276,173155,39738,59,60,"left","high","medium",61,49,51,52,50,62,59,39,58,60,62,62,70,60,77,56,72,60,61,58,59,58,56,68,55,60,61,62,11,23,58,23,23,2
"5705",15277,173155,39738,59,60,"left","high","medium",61,49,51,52,50,62,59,39,58,60,62,62,70,60,77,56,72,60,61,58,59,58,56,68,55,60,61,62,11,23,58,23,23,2
"5706",15278,173155,39738,59,60,"left","high","medium",61,49,51,52,50,62,59,48,58,60,62,62,70,60,77,56,72,60,61,58,59,58,56,68,55,60,61,62,11,7,58,10,9,2
"5707",4241,139533,32870,73,73,"right","high","medium",65,37,76,66,52,55,53,52,57,68,62,79,71,57,76,44,72,83,62,39,56,62,68,68,65,77,74,78,14,23,57,23,23,2
"5708",4242,139533,32870,73,73,"right","high","medium",65,37,76,66,52,55,53,52,57,68,62,79,71,57,76,44,72,83,62,39,56,62,68,68,65,77,74,78,14,23,57,23,23,2
"5709",4243,139533,32870,66,75,"right","high","medium",65,37,71,60,52,55,53,65,57,62,62,65,71,57,76,44,72,63,59,39,56,62,68,68,65,69,68,78,14,10,57,9,14,2
"5710",16172,192823,182776,47,55,"left","high","medium",52,32,30,60,39,35,60,40,52,40,62,61,64,41,67,36,61,52,44,41,44,50,50,58,47,40,42,66,5,23,52,23,23,2
"5711",16173,192823,182776,47,55,"left","high","medium",52,32,30,60,39,35,60,40,52,40,62,61,64,41,67,36,61,52,44,41,44,50,50,58,47,40,42,66,5,23,52,23,23,2
"5712",7552,186982,118434,58,64,"left","high","medium",58,51,44,56,47,56,52,32,51,57,62,66,76,56,58,53,64,65,68,47,28,39,48,52,43,21,22,36,3,21,51,21,21,2
"5713",7553,186982,118434,58,64,"left","high","medium",58,51,44,56,47,56,52,32,51,57,62,66,76,56,58,53,64,65,68,47,28,39,48,52,43,21,22,36,3,21,51,21,21,2
"5714",13488,193983,183530,50,67,"right","high","medium",37,52,42,42,57,58,34,36,34,42,62,58,63,52,37,47,42,33,28,45,27,37,42,39,31,23,23,21,3,23,34,23,23,2
"5715",13489,193983,183530,50,67,"right","high","medium",37,52,42,42,57,58,34,36,34,42,62,58,63,52,37,47,42,33,28,45,27,37,42,39,31,23,23,21,3,23,34,23,23,2
"5716",5808,223489,164519,66,71,"right","high","medium",47,67,67,68,64,59,49,50,38,68,62,66,60,58,59,72,68,75,75,59,66,23,68,59,64,48,47,45,13,11,13,9,9,4
"5717",5809,223489,164519,66,71,"right","high","medium",47,67,67,68,64,59,49,50,38,68,62,66,60,58,59,72,68,75,75,59,66,23,68,59,64,48,47,45,13,11,13,9,9,4
"5718",7899,202605,169569,72,79,"right","high","medium",56,55,72,67,53,64,38,36,68,63,62,67,64,73,63,84,78,64,81,72,78,74,54,58,64,68,74,66,9,10,11,7,9,1
"5719",18125,175721,45778,64,66,"right","high","medium",48,66,64,58,56,59,44,58,42,65,62,55,63,63,51,74,67,72,78,56,49,28,61,62,62,23,24,14,14,13,11,6,8,4
"5720",2066,176941,31916,69,69,"right","high","medium",46,74,71,64,63,66,44,42,48,70,62,66,63,68,70,74,69,81,78,63,60,25,67,54,77,23,22,20,10,10,10,10,8,4
"5721",2067,176941,31916,69,72,"right","high","medium",46,74,71,64,63,66,44,42,48,70,62,66,63,68,70,74,69,81,78,63,60,25,67,54,77,23,22,20,10,10,10,10,8,4
"5722",2068,176941,31916,66,67,"right","high","medium",46,74,67,64,61,65,37,42,50,63,62,66,63,61,73,71,72,81,74,57,63,25,64,56,77,25,22,25,10,10,10,10,8,4
"5723",2069,176941,31916,65,66,"right","high","medium",46,70,67,64,56,60,37,42,50,59,62,66,63,61,73,71,72,81,74,57,63,25,64,56,77,25,22,25,10,10,10,10,8,4
"5724",2070,176941,31916,65,66,"right","high","medium",46,70,67,64,56,60,37,42,50,59,62,66,63,61,73,71,72,81,74,57,63,25,64,56,77,25,22,25,10,10,10,10,8,4
"5725",2071,176941,31916,65,66,"right","high","medium",46,70,67,64,56,60,37,42,50,59,62,66,63,61,73,71,72,75,74,57,63,25,64,56,77,25,22,25,10,10,10,10,8,4
"5726",2072,176941,31916,63,66,"right","high","medium",46,65,63,64,56,60,37,42,50,59,62,66,63,61,73,71,72,75,74,57,63,25,64,56,77,25,22,25,10,10,10,10,8,4
"5727",2073,176941,31916,63,66,"right","high","medium",46,65,63,64,56,60,37,42,50,59,62,66,63,61,73,71,72,75,74,57,63,25,64,56,77,25,22,25,10,10,10,10,8,4
"5728",2074,176941,31916,63,66,"right","high","medium",46,65,63,64,56,60,37,42,50,59,62,66,63,61,73,71,72,75,74,57,63,25,64,56,77,25,22,25,10,10,10,10,8,4
"5729",4181,140307,32547,63,63,"left","high","medium",59,60,41,65,55,67,62,50,55,65,62,58,78,42,71,62,51,66,52,66,33,35,64,61,62,25,23,25,6,9,10,12,9,4
"5730",4182,140307,32547,63,63,"left","high","medium",59,60,41,65,55,67,62,50,55,65,62,58,78,42,71,62,51,66,52,66,33,35,64,61,62,25,23,25,6,9,10,12,9,4
"5731",4183,140307,32547,63,63,"left","high","medium",59,60,41,65,55,67,62,50,55,65,62,58,78,42,71,62,51,66,52,66,33,35,64,61,62,25,23,25,6,9,10,12,9,4
"5732",4184,140307,32547,63,63,"left","high","medium",59,60,41,65,55,67,62,50,55,65,62,58,78,42,71,62,51,66,52,66,33,35,64,61,62,25,23,25,6,9,10,12,9,4
"5733",4185,140307,32547,62,62,"left","high","medium",59,60,41,65,55,67,62,50,55,65,62,58,72,42,71,62,51,66,52,66,26,35,64,61,62,25,23,25,6,9,10,12,9,4
"5734",4186,140307,32547,62,62,"left","high","medium",59,60,41,65,55,67,62,50,55,65,62,58,72,42,71,62,51,66,52,66,26,35,64,61,62,25,23,25,6,9,10,12,9,4
"5735",4187,140307,32547,63,63,"left","high","medium",59,60,41,65,55,68,62,50,55,67,62,58,72,42,71,62,51,66,52,66,26,35,66,61,62,25,23,25,6,9,10,12,9,4
"5736",15135,123159,13349,61,64,"right","high","medium",45,49,67,52,41,61,46,41,61,54,62,69,59,49,53,47,56,71,77,50,69,62,20,51,43,67,68,66,8,12,10,13,15,1
"5737",15136,123159,13349,64,69,"right","high","medium",45,49,62,52,41,40,46,41,61,54,62,65,53,49,68,47,66,68,65,55,69,59,20,51,43,67,68,66,8,12,10,13,15,1
"5738",8313,177568,46342,64,64,"left","high","medium",61,40,54,64,29,56,57,45,59,63,62,68,66,59,71,50,71,77,69,49,66,66,51,49,52,63,63,65,14,7,9,10,12,1
"5739",13487,193983,183530,51,67,"right","high","medium",37,52,42,42,57,58,34,36,34,42,62,58,63,52,37,47,42,33,65,45,27,30,63,39,48,17,17,21,9,13,9,7,10,4
"5740",6149,184310,74452,59,73,"right","high","medium",53,51,47,70,48,64,27,53,64,61,62,63,64,62,55,53,64,65,54,53,59,30,58,47,57,15,13,16,7,14,8,13,12,4
"5741",6150,184310,74452,59,73,"right","high","medium",53,51,47,70,48,64,27,53,64,61,62,63,64,62,55,53,64,65,54,53,59,30,58,47,57,15,13,16,7,14,8,13,12,4
"5742",6151,184310,74452,59,73,"right","high","medium",53,51,47,70,48,64,27,53,64,61,62,63,64,62,55,53,64,65,54,53,59,30,58,47,57,15,13,16,7,14,8,13,12,4
"5743",6045,139572,39145,63,69,"left","high","medium",59,52,46,64,61,69,57,55,62,68,62,67,71,64,42,58,63,67,47,60,54,43,61,64,51,14,39,24,10,11,7,6,14,4
"5744",6046,139572,39145,63,69,"right","high","medium",59,52,46,64,61,69,57,55,62,68,62,67,71,64,42,58,63,67,47,60,54,43,61,64,51,14,39,24,10,11,7,6,14,4
"5745",4889,5879,30881,74,74,"right","high","medium",51,79,81,71,77,68,68,53,41,75,62,62,69,71,60,71,80,60,74,57,49,21,83,62,71,19,29,25,8,12,6,7,10,4
"5746",4890,5879,30881,74,74,"right","high","medium",51,79,81,71,77,68,68,53,41,75,62,62,69,71,60,71,80,60,74,57,49,21,83,62,75,19,29,25,8,12,6,7,10,4
"5747",4891,5879,30881,74,74,"right","high","medium",51,79,81,71,77,68,73,53,41,75,62,62,69,71,60,71,80,60,74,57,49,21,83,62,75,19,29,25,8,12,6,7,10,4
"5748",4892,5879,30881,74,74,"right","high","medium",51,79,81,71,77,69,73,53,41,75,62,62,69,71,60,71,80,60,74,57,49,21,83,65,75,19,29,25,8,12,6,7,10,4
"5749",4893,5879,30881,74,74,"right","high","medium",51,79,81,71,77,69,73,53,41,75,62,62,69,71,60,71,80,60,74,57,49,21,83,65,75,19,29,25,8,12,6,7,10,4
"5750",4894,5879,30881,74,74,"right","high","medium",51,79,81,71,77,69,73,53,41,75,62,62,69,71,60,71,80,60,74,57,49,21,83,65,75,19,29,25,8,12,6,7,10,4
"5751",4895,5879,30881,74,74,"right","high","medium",51,79,81,71,77,69,73,53,41,75,62,62,69,71,60,71,80,60,74,57,49,21,83,65,75,19,29,25,8,12,6,7,10,4
"5752",4896,5879,30881,74,74,"right","high","medium",51,79,81,71,77,69,73,53,41,75,62,62,69,72,60,71,80,60,74,57,49,21,83,65,75,19,29,25,8,12,6,7,10,4
"5753",4897,5879,30881,74,74,"right","high","medium",51,79,81,71,77,69,73,53,41,75,62,62,69,72,60,71,80,60,74,57,49,21,83,65,75,19,34,25,8,12,6,7,10,4
"5754",1166,159566,165706,60,66,"right","medium","low",56,56,47,64,55,59,68,57,60,61,62,61,63,64,67,59,54,65,61,60,39,60,58,68,59,55,53,46,6,20,60,20,20,2
"5755",1167,159566,165706,61,66,"right","medium","low",57,56,47,66,55,59,68,57,60,61,62,61,63,64,67,59,54,71,61,62,39,60,58,68,59,57,55,46,6,20,60,20,20,2
"5756",1168,159566,165706,61,66,"right","medium","low",57,56,47,66,55,59,68,57,60,61,62,61,63,64,67,59,54,71,61,62,39,60,58,68,59,57,55,46,6,20,60,20,20,2
"5757",14390,51887,37466,67,67,"right","medium","low",68,66,69,67,70,67,69,71,64,68,62,63,60,65,59,71,65,68,60,69,42,31,68,63,69,31,25,28,9,14,15,12,5,4
"5758",14391,51887,37466,68,68,"right","medium","low",68,70,69,67,70,69,69,71,64,70,62,63,60,65,59,71,65,68,60,69,42,31,68,63,69,31,25,28,9,14,15,12,5,4
"5759",14392,51887,37466,69,69,"right","medium","low",68,70,74,67,70,69,69,71,64,70,62,63,71,65,59,71,74,68,60,69,42,31,68,63,69,31,25,28,9,14,15,12,5,4
"5760",14393,51887,37466,69,69,"right","medium","low",68,70,74,67,70,69,69,71,64,70,62,63,71,65,59,71,74,68,60,69,42,31,75,63,69,31,25,28,9,14,15,12,5,4
"5761",19203,198177,188089,67,71,"right","medium","low",40,34,55,58,24,46,53,33,68,68,62,51,59,58,63,48,57,58,74,35,75,68,53,67,56,66,76,69,8,11,15,16,9,1
"5762",21173,148588,26896,64,64,"right","medium","low",55,70,55,50,57,62,55,55,40,64,62,59,45,68,33,62,50,60,75,57,62,21,68,46,62,29,21,25,8,12,14,7,12,4
"5763",21174,148588,26896,63,63,"right","medium","low",55,70,50,50,57,60,55,55,40,64,62,59,35,68,33,62,44,60,69,57,62,21,68,46,62,29,21,25,8,12,14,7,12,4
"5764",21175,148588,26896,63,63,"right","medium","low",55,70,50,50,57,60,55,55,40,64,62,59,35,68,38,62,44,60,69,57,62,21,68,46,62,29,21,25,8,12,14,7,12,4
"5765",21176,148588,26896,63,63,"right","medium","low",55,68,50,50,57,60,55,55,40,64,62,59,35,68,38,62,44,60,69,57,62,21,68,46,62,29,21,25,8,12,14,7,12,4
"5766",21177,148588,26896,63,63,"right","medium","low",55,68,50,50,57,60,55,55,40,64,62,59,35,68,38,62,44,60,69,57,62,21,65,46,62,29,21,25,8,12,14,7,12,4
"5767",21178,148588,26896,62,62,"right","medium","low",55,68,50,50,57,60,55,55,40,59,62,59,35,68,38,62,44,60,69,57,62,21,65,46,62,29,21,25,8,12,14,7,12,4
"5768",21179,148588,26896,61,61,"right","medium","low",48,65,49,50,57,60,55,55,40,59,62,57,35,68,38,62,44,60,69,57,62,21,65,46,62,29,21,25,8,12,14,7,12,4
"5769",21180,148588,26896,61,61,"right","medium","low",48,65,49,50,57,60,55,55,40,59,62,57,35,68,38,62,44,60,69,57,62,21,65,46,62,29,21,25,8,12,14,7,12,4
"5770",3686,210259,403003,76,81,"right","medium","low",30,81,81,61,78,70,62,44,46,73,62,66,59,78,45,79,54,76,83,71,78,18,76,59,79,28,23,25,15,14,8,14,11,4
"5771",3687,210259,403003,76,83,"right","medium","low",30,81,81,61,78,70,62,44,46,73,62,66,59,78,45,79,54,76,83,71,78,18,76,59,79,28,23,25,15,14,8,14,11,4
"5772",3688,210259,403003,75,82,"right","medium","low",30,81,81,61,78,70,62,44,46,73,62,66,59,78,45,79,54,76,79,71,78,18,76,59,79,28,23,25,15,14,8,14,11,4
"5773",3689,210259,403003,75,80,"right","medium","low",30,81,81,61,78,70,62,44,46,73,62,66,59,78,45,79,54,76,79,71,78,18,76,59,79,28,23,25,15,14,8,14,11,4
"5774",3690,210259,403003,73,81,"right","medium","low",29,80,81,58,75,63,67,38,45,66,62,66,59,74,45,78,40,76,79,65,80,25,73,58,78,27,22,24,14,13,7,13,10,4
"5775",3691,210259,403003,73,81,"right","medium","low",29,80,81,58,75,63,67,38,45,66,62,66,59,74,45,78,40,76,79,65,80,25,73,58,78,27,22,24,14,13,7,13,10,4
"5776",3692,210259,403003,72,80,"right","medium","low",29,78,81,58,73,63,67,38,45,66,62,66,59,69,45,78,40,76,79,65,80,25,73,58,78,27,22,24,14,13,7,13,10,4
"5777",3693,210259,403003,72,80,"right","medium","low",29,78,81,58,73,63,67,38,45,66,62,66,59,69,45,78,40,74,79,65,80,25,73,58,78,27,22,24,14,13,7,13,10,4
"5778",3694,210259,403003,72,78,"right","medium","low",29,78,81,58,72,63,67,38,45,66,62,66,59,68,45,78,40,74,79,65,80,25,73,50,78,27,22,24,14,13,7,13,10,4
"5779",1165,159566,165706,64,66,"right","medium","low",62,58,47,71,55,60,68,70,70,64,62,61,63,64,67,72,54,65,61,64,52,43,67,68,56,50,53,46,9,7,5,10,9,4
"5780",12893,162898,41592,62,62,"right","medium","low",39,64,69,57,54,61,46,38,46,63,62,64,65,56,60,65,61,64,63,56,37,18,59,54,67,10,10,10,14,11,5,13,8,4
"5781",12894,162898,41592,62,62,"right","medium","low",39,64,69,57,54,61,46,38,46,63,62,64,65,56,60,65,61,64,63,56,37,18,59,54,67,10,10,10,14,11,5,13,8,4
"5782",12895,162898,41592,61,62,"right","medium","low",39,62,68,57,53,60,46,38,46,62,62,64,65,56,60,61,61,64,63,53,37,18,59,54,67,10,10,10,14,11,5,13,8,4
"5783",12896,162898,41592,61,62,"right","medium","low",39,62,68,57,53,60,46,38,46,62,62,64,65,56,60,61,61,64,63,53,37,18,59,54,67,10,10,10,14,11,5,13,8,4
"5784",12897,162898,41592,66,62,"right","medium","low",39,72,68,57,53,63,46,38,46,66,62,67,65,56,60,66,61,64,69,53,37,18,59,54,67,10,10,10,14,11,5,13,8,4
"5785",12898,162898,41592,66,62,"right","medium","low",39,72,68,57,53,63,46,38,46,66,62,67,65,56,60,66,61,64,69,53,37,18,59,54,67,10,10,10,14,11,5,13,8,4
"5786",4118,138421,67393,60,66,"right","high","low",51,38,43,54,60,57,48,74,51,65,62,74,63,58,71,78,51,76,68,73,48,63,61,70,45,57,54,46,7,13,51,5,11,2
"5787",4119,138421,67393,55,56,"right","high","low",51,38,43,52,60,57,48,46,47,53,62,74,63,52,71,64,51,76,68,44,33,63,61,70,45,22,22,46,7,13,47,5,11,2
"5788",4120,138421,67393,55,56,"right","high","low",51,38,43,52,60,57,48,46,47,53,62,74,63,52,71,64,51,76,68,44,33,63,61,70,45,22,22,46,7,13,47,5,11,2
"5789",16558,200087,196185,46,58,"right","high","low",39,32,43,49,37,49,53,38,46,51,62,38,54,49,52,54,65,58,52,42,34,45,37,39,24,52,67,61,5,15,14,7,8,4
"5790",16559,200087,196185,46,58,"right","high","low",39,32,43,49,37,49,53,38,46,51,62,38,54,49,52,54,65,58,52,42,34,45,37,39,24,52,67,61,5,15,14,7,8,4
"5791",2064,176941,31916,71,71,"right","high","low",47,75,72,65,64,67,45,43,49,71,62,66,65,69,67,75,69,74,80,64,61,18,70,55,80,24,23,21,11,11,11,11,9,4
"5792",2065,176941,31916,71,71,"right","high","low",47,75,72,65,64,67,45,43,49,71,62,66,65,69,67,75,67,74,80,64,61,18,70,55,80,24,23,21,11,11,11,11,9,4
"5793",11784,199557,209389,60,70,"right","high","low",52,62,74,45,64,56,43,44,40,46,62,67,60,54,74,54,72,71,75,58,51,21,63,45,50,22,21,21,5,13,5,15,7,4
"5794",11785,199557,209389,62,73,"right","high","low",54,64,76,47,66,58,45,46,42,48,62,69,60,60,74,56,72,71,75,60,53,21,65,45,50,22,21,21,5,13,5,15,7,4
"5795",11786,199557,209389,62,73,"right","high","low",54,64,76,47,66,58,45,46,42,48,62,69,60,60,74,56,72,71,75,60,53,21,65,45,50,22,21,21,5,13,5,15,7,4
"5796",11971,138874,39538,74,63,"left","medium","high",62,41,75,80,36,70,53,52,76,64,62,64,64,67,66,56,63,81,74,56,71,79,76,64,52,43,76,60,13,5,76,5,15,2
"5797",11972,138874,39538,74,63,"left","medium","high",62,41,75,80,36,70,53,52,76,64,62,64,64,67,66,56,63,81,74,56,71,79,76,64,52,43,76,60,13,5,76,5,15,2
"5798",12944,163570,23528,63,67,"right","medium","high",43,55,54,70,51,61,56,60,67,69,62,61,51,55,70,54,70,62,60,59,61,59,60,69,63,47,56,64,12,21,67,21,21,2
"5799",14721,189120,114742,62,67,"right","medium","high",59,38,54,67,35,53,47,48,63,66,62,73,70,52,62,63,53,62,67,60,62,67,55,62,55,56,61,45,15,6,13,7,9,1
"5800",14722,189120,114742,62,67,"right","medium","high",59,38,54,67,35,53,47,48,63,66,62,73,70,52,62,63,53,62,67,60,62,67,55,62,55,56,61,45,15,6,13,7,9,1
"5801",16220,4114,30880,64,64,"right","medium","high",48,46,66,58,61,48,43,51,69,53,62,53,59,44,73,60,62,55,66,56,88,77,53,63,53,49,66,65,14,9,13,9,8,4
"5802",21184,186521,150764,76,80,"right","medium","high",51,39,79,76,51,40,51,42,63,63,62,68,70,64,51,56,76,71,81,42,78,73,33,53,52,80,76,74,11,15,12,9,12,1
"5803",12932,163570,23528,68,68,"right","medium","high",63,65,64,71,66,64,61,51,69,67,62,63,57,68,71,75,64,74,68,70,74,56,67,68,66,63,71,70,5,11,10,8,5,4
"5804",12933,163570,23528,68,68,"right","medium","high",63,65,64,71,66,64,61,51,69,67,62,63,57,68,71,75,64,74,68,70,74,56,67,68,66,63,71,70,5,11,10,8,5,4
"5805",12934,163570,23528,68,68,"right","medium","high",63,62,64,71,66,64,61,51,69,67,62,63,57,68,71,75,64,74,68,76,74,56,67,71,66,63,71,70,5,11,10,8,5,4
